rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,date,year-month,genres
98,spotify:track:0SvD6EdetxVtXei2JhkV4B,Melanie Thornton,Wonderful Dream (Holidays Are Coming) - Radio Version,X-cell Records,98,-1,1,1102277,2017-12-24,2017-12,"['Christmas', 'Pop', 'R&B/Soul']"
102,spotify:track:70f0ToGXTEtLKFSwHMbHoC,Aaron Neville,Please Come Home For Christmas,A&M,102,-1,1,1030332,2017-12-24,2017-12,"['R&B/Soul', 'Blues', 'Pop', 'Rock', 'Christmas']"
104,spotify:track:0hnErtVKN1JyvfBNfpWDpO,Bryan Adams,Christmas Time,Spectrum,104,-1,1,1022545,2017-12-24,2017-12,"['Rock', 'Christmas', 'Pop']"
176,spotify:track:3AgiRs3oxc2dFh0CPUHXJs,Cliff Richard,Mistletoe and Wine,Parlophone UK,176,-1,1,745890,2017-12-24,2017-12,"['Rock', 'Christmas', 'Pop']"
175,spotify:track:1QXg7pVx5hpAZWw8KIAcGw,Carpenters,Merry Christmas Darling - Remix,A&M,175,-1,1,749191,2017-12-24,2017-12,['Christmas']
171,spotify:track:4MrfQL4TYQXJBlZYpAHTuE,Dean Martin,"Baby, It's Cold Outside",Capitol Records,171,-1,1,770524,2017-12-24,2017-12,"['Christmas', 'Jazz']"
168,spotify:track:7F9oCEKbqjN99cV5HpvYER,George Ezra,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",Columbia,168,-1,1,775162,2017-12-24,2017-12,"['Christmas', 'Pop']"
165,spotify:track:0ezxVlILGg3XiTJONE7PEn,Kelly Clarkson,Christmas Eve - Recorded at Spotify Studios NYC,Atlantic Records,165,-1,1,780579,2017-12-24,2017-12,['Christmas']
160,spotify:track:75clRtmtXSkZsPm6SjjQ5j,Frank Sinatra,Santa Claus Is Comin' to Town,Columbia/Legacy,160,-1,1,799542,2017-12-24,2017-12,"['Christmas', 'Classical', 'Jazz']"
159,spotify:track:6DwnAl6l63e83dDgIzY8P4,Michael Bublé,Santa Baby,Reprise,159,-1,1,800309,2017-12-24,2017-12,"['Christmas', 'Jazz']"
158,spotify:track:09OojFvtrM9YRzRjnXqJjA,Brenda Lee,Rockin' Around the Christmas Tree - Rerecorded Version,Warner Records,158,-1,1,801404,2017-12-24,2017-12,['Christmas']
198,spotify:track:2zHu4GAsQIw2skGszWEMFY,Bing Crosby,The Little Drummer Boy - Remastered 2006,Capitol Records,198,-1,1,686869,2017-12-24,2017-12,['Christmas']
194,spotify:track:0tXPhc8LvM4dPvoRwI66XQ,Michael Bublé,I'll Be Home for Christmas,Reprise,194,-1,1,705472,2017-12-24,2017-12,"['Christmas', 'Pop', 'Jazz']"
183,spotify:track:6UrKVLhzBYZY6fXmNyCLDi,"Bing Crosby, The Andrews Sisters",Mele Kalikimaka (Merry Christmas),Geffen,183,-1,1,728699,2017-12-24,2017-12,['Christmas']
181,spotify:track:597IVBYr60vm0HKjgOnztJ,Carpenters,Sleigh Ride,A&M,181,-1,1,733710,2017-12-24,2017-12,"['Christmas', 'Pop']"
126,spotify:track:7DNGqrLnd07C2FPpAdn6cc,Sam Smith,"River - Recorded At RAK Studios, London",PLG - Capitol,126,-1,1,930083,2017-12-24,2017-12,['Pop']
125,spotify:track:3eLWJ29j2FGM91T7aGlHHW,Nat King Cole,Joy To The World,CAPITOL CATALOG MKT (C92),125,-1,1,930573,2017-12-24,2017-12,['Christmas']
123,spotify:track:1mH6tZC6iXIHPI6EixCwxw,Wizzard,I Wish It Could Be Christmas Everyday,Parlophone UK,123,-1,1,935632,2017-12-24,2017-12,"['Rock', 'Christmas']"
119,spotify:track:1DnSNqCQM3LUxqFuXt184Q,Michael Bublé,Have Yourself a Merry Little Christmas,Reprise,119,-1,1,961530,2017-12-24,2017-12,['Christmas']
116,spotify:track:3WrG9BpOPQWUus3FjA1Tny,Destiny's Child,8 Days of Christmas,Columbia,116,-1,1,970430,2017-12-24,2017-12,"['Christmas', 'Pop', 'R&B/Soul']"
114,spotify:track:46pF1zFimM582ss1PrMy68,Darlene Love,Christmas (Baby Please Come Home),Legacy Recordings,114,-1,1,974171,2017-12-24,2017-12,"['Christmas', 'Pop']"
112,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,112,-1,1,980823,2017-12-24,2017-12,['Christmas']
106,spotify:track:3iwZ8hg0q1kTBB5kjg0nO4,Slade,Merry Xmas Everybody,BMG Rights Management (UK) Ltd.,106,-1,1,1003968,2017-12-24,2017-12,"['Rock', 'Christmas', 'Pop']"
148,spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,Capitol Records,148,-1,1,852745,2017-12-24,2017-12,"['Christmas', 'Jazz']"
144,spotify:track:4hXAK3mjFVFOOiJQ3rKAXi,Burl Ives,Rudolph The Red-Nosed Reindeer,UME - Global Clearing House,144,-1,1,863162,2017-12-24,2017-12,"['Christmas', 'Classical']"
129,spotify:track:4ricyQVd20UQde1jpXCSuJ,Tony Bennett,Winter Wonderland,Columbia/Legacy,129,-1,1,923527,2017-12-24,2017-12,"['Christmas', 'Jazz']"
140,spotify:track:4EZUcj7c8n9pWIwHqN0DoH,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,Capitol Records,140,-1,1,877257,2017-12-24,2017-12,['Christmas']
139,spotify:track:5wTM2Bm8phDwHAuOsfBwhU,Pretenders,2000 Miles - 2007 Remaster,Rhino/Warner Records,139,-1,1,878765,2017-12-24,2017-12,"['Rock', 'Christmas']"
138,spotify:track:095XSaT8I2uI6Uldj2QrSl,Jona Lewie,Stop The Cavalry,Stiff Records,138,-1,1,884678,2017-12-24,2017-12,"['Christmas', 'Pop']"
136,spotify:track:4QX5pZQpQTgVlkqfUTDim0,Dean Martin,Silver Bells,Legacy Recordings,136,-1,1,892222,2017-12-24,2017-12,['Christmas']
131,spotify:track:6keKIzkXWdbwJWMBJQUwYl,Frank Sinatra,The First Noel - Remastered 1999,Capitol Records,131,-1,1,910757,2017-12-24,2017-12,['Christmas']
141,spotify:track:2qoZNAP3JLyIOtbsPtBjvV,Stevie Wonder,What Christmas Means To Me,UNI/MOTOWN,141,-1,1,875372,2017-12-24,2017-12,"['R&B/Soul', 'Christmas']"
138,spotify:track:5ymVfeMK8cDew5vzntTuc7,Andy Williams,Sleigh Ride,Columbia/Legacy,138,-1,1,799875,2017-12-25,2017-12,"['Christmas', 'Classical']"
140,spotify:track:0i7lZhEMEheehKyCtBJIIL,Carpenters,Silent Night,A&M,140,-1,1,797142,2017-12-25,2017-12,"['Christmas', 'Classical']"
141,spotify:track:56dllQaFZBw3SPTiKZvqYH,Kay Starr,The Man with the Bag,Universal Digital Enterprises,141,-1,1,793957,2017-12-25,2017-12,"['Christmas', 'Jazz']"
143,spotify:track:4FQJyi8gnbhKy623wNx6Ps,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth),Capitol Records,143,-1,1,779360,2017-12-25,2017-12,"['Christmas', 'Jazz']"
180,spotify:track:4Zo33RKIwOIiVsZZtXsKU4,"Bing Crosby, The Andrews Sisters",Twelve Days Of Christmas,Geffen,180,-1,1,657489,2017-12-25,2017-12,['Christmas']
185,spotify:track:2nWeF8M4XwOdIEUK8q1kTj,Nat King Cole,O Tannenbaum,CAPITOL CATALOG MKT (C92),185,-1,1,647250,2017-12-25,2017-12,"['Christmas', 'Classical', 'Jazz']"
187,spotify:track:6Ai7PiAjnb4eIiC05By0i4,Elvis Presley,O Little Town of Bethlehem,RCA Victor,187,-1,1,642285,2017-12-25,2017-12,"['Rock', 'Christmas']"
190,spotify:track:4DV9KToOaC0khx2MqOZstE,Peggy Lee,The Christmas Waltz,Capitol Records,190,-1,1,631324,2017-12-25,2017-12,"['Christmas', 'Jazz']"
195,spotify:track:2345kZ5rt8eHjO8CFpx3Yi,The Platters,Christmas Time,Island Mercury,195,-1,1,621506,2017-12-25,2017-12,['Christmas']
177,spotify:track:1BB9hv4471pPlNqOAnDglV,Lou Monte,Dominick the Donkey (The Italian Christmas Donkey),Warner Music Group - X5 Music Group,177,-1,1,667717,2017-12-25,2017-12,['Christmas']
154,spotify:track:4RppWtszgz5gPVOKUQazCH,Bing Crosby,I'll Be Home For Christmas,Geffen,154,-1,1,738342,2017-12-25,2017-12,['Christmas']
156,spotify:track:4LUAIXN6bpnEVaJZOLfuDt,Perry Como,Here We Come a-Caroling / We Wish You a Merry Christmas,RCA Records Label,156,-1,1,727831,2017-12-25,2017-12,"['Christmas', 'Pop']"
157,spotify:track:4WN9xLkAeINLPLaoeZ9ZW9,Nat King Cole,The Happiest Christmas Tree,CAPITOL CATALOG MKT (C92),157,-1,1,726518,2017-12-25,2017-12,"['Christmas', 'Jazz']"
167,spotify:track:0leIhGny91OrU4mjcshsjI,Mud,Lonely This Christmas,Parlophone UK,167,-1,1,690257,2017-12-25,2017-12,"['Christmas', 'Pop']"
169,spotify:track:2VsCE6ui7N4IRzGIGT7Di8,"Tony Bennett, Count Basie Big Band",O Christmas Tree (feat. Count Basie Big Band),RPM Records/Columbia,169,-1,1,683905,2017-12-25,2017-12,['Jazz']
171,spotify:track:5D30yNI3b0HAuaBWAGOImI,Perry Como,"Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",RCA Records Label,171,-1,1,682284,2017-12-25,2017-12,['Pop']
173,spotify:track:1uPEDUtTJZOkj7CjGDtZGv,Bing Crosby,God Rest Ye Merry Gentlemen,Geffen,173,-1,1,676979,2017-12-25,2017-12,['Christmas']
193,spotify:track:4fndbjoz1qJyK6JcLdKfzm,Migos,Stir Fry,"Quality Control Music, LLC",193,-1,1,477148,2017-12-26,2017-12,"['Electronic', 'Hip Hop']"
186,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Urban,186,-1,1,492788,2017-12-26,2017-12,"['Electronic', 'Pop']"
199,spotify:track:0MIcPSq9n2z5H8TAfEstri,"Ozuna, J Balvin",Quiero Repetir,VP Records Corp/Dimelo Vi,199,-1,1,472112,2017-12-26,2017-12,['Latin Music']
200,spotify:track:2m2ZGfJcs3lHWNPzhWH3XH,"Ozuna, Cardi B",La Modelo,VP Records Corp/Dimelo Vi,200,-1,1,468068,2017-12-27,2017-12,['Latin Music']
199,spotify:track:3wdfLVUhmX64lIyWIIEW8s,"Quality Control, Quavo, Lil Yachty",Ice Tray,"Quality Control Music, LLC",199,-1,1,468478,2017-12-27,2017-12,['Hip Hop']
193,spotify:track:5Y9fnynLlIvqtM710MHzfz,Ozuna,Síguelo Bailando,VP Records Corp/Dimelo Vi,193,-1,1,480791,2017-12-27,2017-12,"['Latin Music', 'Electronic', 'Pop']"
200,spotify:track:3xWEI23MLJrD0dpDcDUTW6,"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case",Déjate Llevar,Universal Music Spain S.L.,200,-1,1,478380,2017-12-29,2017-12,['Electronic']
188,spotify:track:630sXRhIcfwr2e4RdNtjKN,"Zac Efron, Zendaya",Rewrite The Stars,Atlantic Records,188,-1,1,496618,2017-12-29,2017-12,['Movie/Game Music']
194,spotify:track:2xGjteMU3E1tkEPVFBO08U,"Keala Settle, The Greatest Showman Ensemble",This Is Me,Atlantic Records,194,-1,1,487990,2017-12-29,2017-12,['Movie/Game Music']
198,spotify:track:2YzmfPLqUx5CJOaw5ThsBV,"A$AP Ferg, Nicki Minaj",Plain Jane REMIX (feat. Nicki Minaj),A$AP Worldwide/Polo Grounds Music/RCA Records,198,-1,1,473406,2017-12-30,2017-12,"['Pop', 'Hip Hop']"
197,spotify:track:43ay9lQZ5rfNcOOHhRF2cM,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",The Greatest Show,Atlantic Records,197,-1,1,475248,2017-12-30,2017-12,['Movie/Game Music']
138,spotify:track:4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,You Make My Dreams (Come True),RCA/BMG Heritage,138,-1,1,781618,2017-12-31,2017-12,['Electronic']
140,spotify:track:2NF8A7C6tICScdRaZ0BrEe,"Ofenbach, Nick Waterhouse",Katchi - Ofenbach vs. Nick Waterhouse,Elektra France,140,-1,1,773725,2017-12-31,2017-12,['Electronic']
119,spotify:track:6pyzBTIjcO2AMkKE6x2Otb,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees Catalog,119,-1,1,848713,2017-12-31,2017-12,"['Electronic', 'Pop']"
184,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,The Beatles,Twist And Shout - Remastered 2009,EMI Catalogue,184,-1,1,626247,2017-12-31,2017-12,['Rock']
190,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,Michael Jackson,Beat It,Epic/Legacy,190,-1,1,610962,2017-12-31,2017-12,"['Rock', 'Electronic', 'Pop']"
195,spotify:track:2SiXAy7TuUkycRVbbWDEpo,AC/DC,You Shook Me All Night Long,Columbia,195,-1,1,602320,2017-12-31,2017-12,"['Metal', 'Rock']"
200,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,200,-1,1,584551,2017-12-31,2017-12,"['Rock', 'Pop']"
175,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,175,-1,1,655234,2017-12-31,2017-12,"['Latin Music', 'Electronic', 'Hip Hop']"
155,spotify:track:1lzr43nnXAijIGYnCT8M8H,"Shaggy, Rik Rok",It Wasn't Me,Geffen*,155,-1,1,718016,2017-12-31,2017-12,"['R&B/Soul', 'Reggae', 'Pop', 'Hip Hop']"
161,spotify:track:39shmbIHICJ2Wxnk1fPSdz,The Clash,Should I Stay or Should I Go - Remastered,Sony Music UK,161,-1,1,705495,2017-12-31,2017-12,"['Rock', 'Alternative/Indie', 'Pop']"
162,spotify:track:1TfqLAPs4K3s2rJMoCokcS,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made of This) - 2005 Remaster,RCA Records Label,162,-1,1,703283,2017-12-31,2017-12,['Pop']
168,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,"Beyoncé, JAY-Z",Crazy In Love (feat. JAY-Z),Columbia,168,-1,1,681168,2017-12-31,2017-12,"['R&B/Soul', 'Pop', 'Hip Hop']"
170,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),Epic,170,-1,1,667936,2017-12-31,2017-12,"['Electronic', 'Reggae', 'Latin Music', 'Pop']"
171,spotify:track:7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,Rhino Atlantic,171,-1,1,664818,2017-12-31,2017-12,"['R&B/Soul', 'Pop']"
73,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Outkast,Hey Ya!,Arista,73,-1,1,1162162,2017-12-31,2017-12,"['Pop', 'Electronic', 'Hip Hop']"
157,spotify:track:0RoA7ObU6phWpqhlC9zH4Z,"Ziv Zaifman, Hugh Jackman, Michelle Williams",A Million Dreams,Atlantic Records,157,-1,1,555187,2018-01-02,2018-01,"['Electronic', 'Movie/Game Music']"
174,spotify:track:2cKovq3l6OJjhVVDbVKOsr,"Hugh Jackman, Zac Efron",The Other Side,Atlantic Records,174,-1,1,506876,2018-01-02,2018-01,['Movie/Game Music']
176,spotify:track:4vkVvmjIiQibQ6zJnC1Q9z,Matt Terry,Sucker for You,RCA Records Label,176,-1,1,497521,2018-01-02,2018-01,"['Electronic', 'Pop']"
149,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,Loren Allred,Never Enough,Atlantic Records,149,-1,1,577098,2018-01-02,2018-01,"['Electronic', 'Movie/Game Music']"
193,spotify:track:5xNUR50KxswPRAvx7S163g,"Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble",Come Alive,Atlantic Records,193,-1,1,488795,2018-01-03,2018-01,['Movie/Game Music']
191,spotify:track:3IkWmgGsXbsafrunwPojXO,"Hugh Jackman, The Greatest Showman Ensemble",From Now On,Atlantic Records,191,-1,1,498107,2018-01-04,2018-01,['Movie/Game Music']
81,spotify:track:3Vo4wInECJQuz9BIBMOu8i,"Bruno Mars, Cardi B",Finesse - Remix; feat. Cardi B,Atlantic Records,81,-1,1,875058,2018-01-04,2018-01,['R&B/Soul']
134,spotify:track:2iLGgm4O5Hia8aSfSzXS3H,"Charlie Puth, Boyz II Men",If You Leave Me Now (feat. Boyz II Men),Artist Partner,134,-1,1,686041,2018-01-05,2018-01,['Pop']
109,spotify:track:4xKdh72z7sb51GRyHii3B6,Lil Pump,Designer,Warner Records,109,-1,1,787658,2018-01-05,2018-01,['Hip Hop']
193,spotify:track:689uBlyIufk2LUhAwjny4w,"Lil Skies, Landon Cube",Nowadays (feat. Landon Cube),All We Got Ent.,193,-1,1,522240,2018-01-05,2018-01,['Hip Hop']
13,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,Justin Timberlake,Filthy,RCA Records Label,13,-1,1,2273329,2018-01-05,2018-01,"['R&B/Soul', 'Electronic', 'Pop']"
191,spotify:track:0GVuLQtPXFaL18ijEOqoAa,Michelle Williams,Tightrope,Atlantic Records,191,-1,1,461277,2018-01-07,2018-01,"['Electronic', 'Movie/Game Music']"
191,spotify:track:66y7x28jXOPrcmu3D5Zjh6,"Austyn Johnson, Cameron Seely, Hugh Jackman",A Million Dreams (Reprise),Atlantic Records,191,-1,1,506561,2018-01-08,2018-01,['Movie/Game Music']
194,spotify:track:2EzRdhuoPyNJDlep7lnNf2,Danny Ocean,Dembow,Atlantic Records,194,-1,1,509631,2018-01-09,2018-01,['Pop']
54,spotify:track:2Tq2R8sRftNEqdgJK5HadO,Troye Sivan,My My My!,EMI Recorded Music Australia Pty Ltd,54,-1,1,1187027,2018-01-11,2018-01,"['Alternative/Indie', 'Pop']"
126,spotify:track:51rXHuKN8Loc4sUlKPODgH,"Jay Rock, Kendrick Lamar, Future, James Blake","King's Dead (with Kendrick Lamar, Future & James Blake)",Black Panther (TDE/DMG) PS,126,-1,1,772913,2018-01-12,2018-01,['Hip Hop']
32,spotify:track:5HwnezK198pJCEj1l2Adjy,Camila Cabello,She Loves Control,Syco Music/Epic,32,-1,1,1733208,2018-01-12,2018-01,"['R&B/Soul', 'Electronic', 'Pop']"
85,spotify:track:7IL3UOlcJ6nmcCMwpnlfcA,Camila Cabello,Something's Gotta Give,Syco Music/Epic,85,-1,1,1030308,2018-01-12,2018-01,"['Chill', 'Pop']"
81,spotify:track:2gxqozTaq2NYylvS8jd57G,Camila Cabello,Into It,Syco Music/Epic,81,-1,1,1057634,2018-01-12,2018-01,"['R&B/Soul', 'Pop']"
95,spotify:track:2vvdTrdryjsl8DmPIMDWZU,"Enrique Iglesias, Bad Bunny",EL BAÑO,RCA Records/Sony Music International/Sony Music Latin,95,-1,1,960567,2018-01-12,2018-01,"['Latin Music', 'Hip Hop']"
74,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,"Marshmello, Lil Peep",Spotlight,Joytime Collective / Lil Peep,74,-1,1,1090807,2018-01-12,2018-01,"['Rock', 'Alternative/Indie', 'Pop']"
72,spotify:track:5xi2SXmF3A5AIsuGXiUIZu,Camila Cabello,Inside Out,Syco Music/Epic,72,-1,1,1092410,2018-01-12,2018-01,"['Latin Music', 'R&B/Soul', 'Electronic', 'Pop']"
58,spotify:track:4XLu3tTSZiPFVC9mmuR6Zp,Camila Cabello,All These Years,Syco Music/Epic,58,-1,1,1249805,2018-01-12,2018-01,"['R&B/Soul', 'Pop']"
61,spotify:track:7sTtHHrD0zDpmzQzH3zegz,Camila Cabello,Consequences,Syco Music/Epic,61,-1,1,1195404,2018-01-12,2018-01,['Pop']
57,spotify:track:1GO9vCm5Cra5uWGSWQ5mGK,Camila Cabello,In the Dark,Syco Music/Epic,57,-1,1,1260126,2018-01-12,2018-01,"['R&B/Soul', 'Pop']"
146,spotify:track:1aLNpg2kKvUncflV8xE5AA,The Cranberries,Linger,Island Records,146,-1,1,631931,2018-01-15,2018-01,"['Rock', 'Alternative/Indie']"
102,spotify:track:6xy6jNeNTYwjnKTDzMyHw2,The Cranberries,Zombie,Island Records,102,-1,1,792398,2018-01-15,2018-01,"['Rock', 'Alternative/Indie']"
194,spotify:track:0zl3PdjIl320fK0pxBGWNR,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",KEKE,Scumgang/TenThousand Projects,194,-1,1,515491,2018-01-15,2018-01,['Hip Hop']
76,spotify:track:0md12GKBGH8ZuLG2fTfGUz,The Cranberries,Dreams,Island Records,76,-1,1,989265,2018-01-16,2018-01,"['Rock', 'Alternative/Indie']"
88,spotify:track:1eQuRtkMEPhf2DGzpBVTE6,The Cranberries,Ode To My Family,Island Records,88,-1,1,906509,2018-01-16,2018-01,"['Rock', 'Alternative/Indie']"
190,spotify:track:3towKHKVOXCCcL1fHv6xFO,"Hailee Steinfeld, BloodPop®",Capital Letters,Republic/Universal/FSF,190,-1,1,548073,2018-01-18,2018-01,"['Movie/Game Music', 'Pop']"
82,spotify:track:7jqDzXJS0K0Re8uphYNit0,The Chainsmokers,Sick Boy,Disruptor Records/Columbia,82,-1,1,952207,2018-01-18,2018-01,"['Electronic', 'Pop']"
145,spotify:track:0as7lPxkBPctZ7uVmchRNM,"Cashmere Cat, Major Lazer, Tory Lanez",Miss You (with Major Lazer & Tory Lanez),Benny Blanco Major,145,-1,1,701422,2018-01-19,2018-01,['Electronic']
111,spotify:track:5CLGzJsGqhCEECcpnFQA8x,"Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Atlantic Records UK,111,-1,1,846870,2018-01-19,2018-01,['Electronic']
121,spotify:track:5zZw8cn8WKoplKaeMPSvwi,Troye Sivan,The Good Side,EMI Recorded Music Australia Pty Ltd,121,-1,1,793989,2018-01-19,2018-01,"['Alternative/Indie', 'Folk', 'Pop']"
196,spotify:track:0W2dRTfCkaanZgRimFEMay,Sfera Ebbasta,XNX,Universal Music Italia srL.,196,-1,1,563811,2018-01-19,2018-01,['Hip Hop']
161,spotify:track:0kHTkvGavvk2MjBTSUtOZx,Sfera Ebbasta,Ricchi x Sempre,Universal Music Italia srL.,161,-1,1,653788,2018-01-19,2018-01,['Hip Hop']
165,spotify:track:5Z0Mx6SeUAFA2rgZB9t1Nu,Sfera Ebbasta,Serpenti A Sonagli,Universal Music Italia srL.,165,-1,1,648261,2018-01-19,2018-01,['Hip Hop']
172,spotify:track:2j2fIJGh4PMdXt9ULI5Tlc,Daddy Yankee,Dura,El Cartel Records (EC3),172,-1,1,634756,2018-01-19,2018-01,"['Electronic', 'Reggae', 'Latin Music', 'Pop', 'Hip Hop']"
96,spotify:track:3js3wKPw8VxBWtcXtwyUnA,Sfera Ebbasta,Rockstar,Universal Music Italia srL.,96,-1,1,918108,2018-01-19,2018-01,['Hip Hop']
54,spotify:track:4Z6YruMINNspGet1gQyYlK,Justin Timberlake,Supplies,RCA Records Label,54,-1,1,1237534,2018-01-19,2018-01,"['R&B/Soul', 'Electronic', 'Pop', 'Hip Hop']"
67,spotify:track:4vKltMFviBKMdhYu3FDLY0,"J Balvin, Jeon, Anitta",Machika,UMLE - Latino,67,-1,1,1139658,2018-01-19,2018-01,"['Latin Music', 'Hip Hop']"
200,spotify:track:7amMgNDcObIDkIXv4xcvc2,Ramz,Barking,Polydor Records,200,-1,1,556978,2018-01-19,2018-01,"['R&B/Soul', 'Hip Hop']"
188,spotify:track:1nfyE13arjOuO54HH0zmqj,Manuel Turizo,Esperándote,Sony Music Latin/La Industria,188,-1,1,557927,2018-01-20,2018-01,"['Latin Music', 'Pop', 'Hip Hop']"
198,spotify:track:6csZYoffpZ7iuSw83x2zVy,Dj Kass,Scooby Doo Pa Pa,"Ultra Records, LLC",198,-1,1,546903,2018-01-20,2018-01,['Electronic']
2,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,2,-1,1,4081753,2018-01-20,2018-01,['Hip Hop']
178,spotify:track:2ri2wEE24Tm7fOJ7sGiz7P,Jojo Maronttinni,Que Tiro Foi Esse,Universal Music Ltda.,178,-1,1,590151,2018-01-20,2018-01,['R&B/Soul']
159,spotify:track:0AcHbiMs86CCgprvc7E1gs,"Carnage, Lil Pump",i Shyne,BMG Rights Management (US) LLC,159,-1,1,646683,2018-01-20,2018-01,['Hip Hop']
14,spotify:track:3tvkzvUTF0yoq3pdBi81I0,Drake,Diplomatic Immunity,Republic Records,14,-1,1,2256322,2018-01-20,2018-01,"['R&B/Soul', 'Electronic', 'Hip Hop']"
188,spotify:track:6tHWl8ows5JOZq9Yfaqn3M,Bazzi,Mine,iamcosmic,188,-1,1,497230,2018-01-21,2018-01,"['R&B/Soul', 'Pop']"
189,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,"Lil Skies, Landon Cube",Red Roses (feat. Landon Cube),All We Got Ent.,189,-1,1,543928,2018-01-22,2018-01,['Hip Hop']
197,spotify:track:1p3IwVdURZOKKont78V3lg,Fall Out Boy,Stay Frosty Royal Milk Tea,Island Records,197,-1,1,526097,2018-01-22,2018-01,"['Rock', 'Alternative/Indie', 'Electronic', 'Pop']"
188,spotify:track:7rwX0O3RlxqqIjQM8evm5E,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",Solita,Hear This Music,188,-1,1,558470,2018-01-23,2018-01,['Latin Music']
69,spotify:track:2rIY8S6doGY1SEZIh7siw1,Migos,Too Much Jewelry,"Quality Control Music, LLC",69,-1,1,1185634,2018-01-26,2018-01,['Hip Hop']
64,spotify:track:35ffVv9x4mtzBh5rF1K9sP,"Migos, Gucci Mane",CC,"Quality Control Music, LLC",64,-1,1,1345676,2018-01-26,2018-01,['Hip Hop']
63,spotify:track:0KJEIWTEKMfBL2J7Sn3X5I,Migos,Gang Gang,"Quality Control Music, LLC",63,-1,1,1347061,2018-01-26,2018-01,['Hip Hop']
59,spotify:track:0G9rmRmQDFk9O2tzZLyRkc,Migos,Emoji A Chain,"Quality Control Music, LLC",59,-1,1,1441288,2018-01-26,2018-01,['Hip Hop']
55,spotify:track:4Kw3CztmD15X1QGDnnHmLD,Migos,Auto Pilot,"Quality Control Music, LLC",55,-1,1,1487741,2018-01-26,2018-01,['Hip Hop']
54,spotify:track:07W9fL0ee9LsqD9c3kNrdo,"Migos, Post Malone",Notice Me,"Quality Control Music, LLC",54,-1,1,1491083,2018-01-26,2018-01,['Hip Hop']
84,spotify:track:0pdW4B6Sq4MMNz1sFtkR5G,Migos,Crown the Kings,"Quality Control Music, LLC",84,-1,1,1069197,2018-01-26,2018-01,['Hip Hop']
22,spotify:track:0egwbpNUagfbqFuqaPd6jt,Migos,Supastars,"Quality Control Music, LLC",22,-1,1,2050348,2018-01-26,2018-01,"['Electronic', 'Hip Hop']"
20,spotify:track:4BHzHISX21PYwGXiBEUQ70,"Migos, 21 Savage",BBO (Bad Bitches Only),"Quality Control Music, LLC",20,-1,1,2094631,2018-01-26,2018-01,['Hip Hop']
15,spotify:track:0wbnC9AUenxp613TYaJsGK,Migos,Narcos,"Quality Control Music, LLC",15,-1,1,2346234,2018-01-26,2018-01,"['Electronic', 'Hip Hop']"
14,spotify:track:1jr1BnpXymcf2i97mTR8tJ,"Migos, Drake",Walk It Talk It,"Quality Control Music, LLC",14,-1,1,2438262,2018-01-26,2018-01,['Hip Hop']
47,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,47,-1,1,1548576,2018-01-26,2018-01,['Electronic']
